(49.02, 9.52)
(49.95, 8.19)
(51.14, 9.79)
(52.18, 9.56)
(53.27, 11.21)
(54.84, 10.54)
(56.05, 11.8)
(57.17, 12.42)
(58.38, 13.15)
(59.42, 13.22)
(60.49, 13.96)
(62.12, 15.18)
(63.2, 15.26)
(64.2, 14.44)
(65.18, 15.55)
(66.81, 16.76)
(67.8, 17.25)
(69.39, 17.55)
(70.51, 17.64)
(71.52, 19.15)
(72.5, 19.31)
(74.02, 19.89)
(75.13, 19.56)
(76.08, 21.0)
(77.71, 21.62)
(78.64, 22.96)
(79.69, 23.54)
(80.74, 23.52)
(81.8, 24.14)
(82.92, 23.77)
(83.8, 25.09)
(84.77, 25.63)
(85.73, 26.52)
(86.72, 27.43)
(88.11, 28.45)
(89.06, 29.35)
(90.18, 28.96)
(91.16, 29.54)
(92.38, 30.71)
(93.88, 31.47)
(94.8, 32.1)
(95.76, 32.37)
(96.6, 33.3)
(97.46, 34.46)
(98.94, 35.01)
(99.87, 35.68)
(101.21, 36.91)
(102.71, 37.32)
(103.72, 39.12)
(104.83, 39.43)
(105.72, 40.5)
(106.83, 40.64)
(108.13, 41.54)
(109.64, 42.05)
(110.48, 43.12)
(111.44, 43.44)
(112.71, 44.88)
(113.56, 45.81)
(114.71, 45.95)
(116.08, 46.77)
(117.11, 48.43)
(118.54, 49.49)
(119.66, 49.63)

